Doi,Usage1,Usage2,Usage3,AVG Usage,Price,Cost/Use,Journal Name
10.1002/(ISSN)1099-0739,192,128,199,173.00,5162.0, 29.84,"APPLIED ORGANOMETALLIC CHEMISTRY"
10.1111/(ISSN)1755-6988,11,21,10, 14.00,418.0, 29.86,"JUVENILE AND FAMILY COURT JOURNAL"
10.1002/(ISSN)1932-846X,363,424,260,349.00,10437.0, 29.91,"DEVELOPMENTAL NEUROBIOLOGY"
10.1002/(ISSN)1934-6093,58,52,6, 38.67,1158.0, 29.95,"ASIAN JOURNAL OF CONTROL"
10.1111/(ISSN)1467-9574,13,39,41, 31.00,932.0, 30.07,"STATISTICA NEERLANDICA"
10.1111/(ISSN)1468-2494,106,121,82,103.00,3126.0, 30.35,"INTERNATIONAL JOURNAL OF COSMETIC SCIENCE"
10.1111/(ISSN)1600-0722,46,44,20, 36.67,1115.0, 30.41,"EUROPEAN JOURNAL OF ORAL SCIENCES"
10.1111/(ISSN)1601-6343,23,50,9, 27.33,833.0, 30.48,"ORTHODONTICS & CRANIOFACIAL RESEARCH"
10.1002/(ISSN)2330-1619,42,39,24, 35.00,1073.0, 30.66,"MOVEMENT DISORDERS CLINICAL PRACTICE"
10.1002/(ISSN)1099-1581,243,280,152,225.00,6940.0, 30.84,"POLYMERS FOR ADVANCED TECHNOLOGIES"
10.1111/(ISSN)1755-2567,32,13,3, 16.00,496.0, 31.00,"THEORIA"
10.1112/(ISSN)1753-8424,0,45,13, 19.33,600.0, 31.03,"JOURNAL OF TOPOLOGY"
10.1111/(ISSN)1468-0106,40,32,14, 28.67,897.0, 31.29,"PACIFIC ECONOMIC REVIEW"
10.1002/(ISSN)1551-8833,0,0,30, 10.00,314.0, 31.40,"JOURNAL - AMERICAN WATER WORKS ASSOCIATION"
10.1002/(ISSN)1096-9071,466,320,141,309.00,9716.0, 31.44,"JOURNAL OF MEDICAL VIROLOGY"
10.1002/(ISSN)1541-8286,41,15,47, 34.33,1092.0, 31.81,"WILMOTT MAGAZINE"
10.1002/(ISSN)1096-9888c,233,942,128,434.33,13825.0, 31.83,"JOURNAL OF MASS SPECTROMETRY  (INCORP BIOLOGICAL MASS SPECTROMETRY)"
10.1002/(ISSN)1558-9307,0,0,82, 27.33,875.0, 32.01,"LIPIDS"
10.1111/(ISSN)1468-0416,36,41,9, 28.67,922.0, 32.16,"FINANCIAL MARKETS,INSTITUTIONS & INSTRUMENTS"
10.1002/(ISSN)1932-8494,352,476,311,379.67,12375.0, 32.59,"THE ANATOMICAL RECORD"
10.1111/(ISSN)1758-5910,39,56,19, 38.00,1242.0, 32.68,"ASIAN JOURNAL OF ENDOSCOPIC SURGERY"
10.1002/(ISSN)1099-1077,86,129,56, 90.33,2974.0, 32.92,"HUMAN PSYCHOPHARMACOLOGY: CLINICAL AND EXPERIMENTAL"
10.1111/(ISSN)1399-3089,72,59,35, 55.33,1822.0, 32.93,"XENOTRANSPLANTATION"
10.1111/(ISSN)1600-0528,57,30,21, 36.00,1186.0, 32.94,"COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY"
10.1002/(ISSN)1099-1263,154,210,104,156.00,5149.0, 33.01,"JOURNAL OF APPLIED TOXICOLOGY"
10.1111/(ISSN)1468-2443,11,40,16, 22.33,744.0, 33.31,"INTERNATIONAL REVIEW OF FINANCE"
10.1002/(ISSN)1099-1727,41,59,25, 41.67,1391.0, 33.38,"SYSTEM DYNAMICS REVIEW"
10.1002/(ISSN)1097-4687,326,392,252,323.33,10799.0, 33.40,"JOURNAL OF MORPHOLOGY"
10.1002/(ISSN)1099-0984,83,84,46, 71.00,2377.0, 33.48,"EUROPEAN JOURNAL OF PERSONALITY"
10.1107/S16005767,45,43,32, 40.00,1341.0, 33.53,"JOURNAL OF APPLIED CRYSTALLOGRAPHY"
10.1111/(ISSN)1835-2561,18,18,3, 13.00,436.0, 33.54,"AUSTRALIAN ACCOUNTING REVIEW"
10.1002/(ISSN)1099-0801,187,222,103,170.67,5731.0, 33.58,"BIOMEDICAL CHROMATOGRAPHY"
10.1111/(ISSN)1600-0498,29,47,12, 29.33,986.0, 33.61,"CENTAURUS"
10.1002/(ISSN)2161-007X,6,4,3,4.33,146.0, 33.69,"COUNSELING AND VALUES"
10.1111/(ISSN)1749-4486,87,108,61, 85.33,2878.0, 33.73,"CLINICAL OTOLARYNGOLOGY"
10.1002/(ISSN)2040-7947,158,153,98,136.33,4628.0, 33.95,"INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN BIOMEDICAL ENGINEERING"
10.1111/(ISSN)1754-7121,17,16,14, 15.67,535.0, 34.15,"CANADIAN PUBLIC ADMINISTRATION/ADMINISTRATIONPUBLIQUE DU CANADA"
10.1111/(ISSN)1600-0730,47,31,10, 29.33,1009.0, 34.40,"ORBIS LITTERARUM"
10.1111/(ISSN)1654-109X,41,20,24, 28.33,978.0, 34.52,"APPLIED VEGETATION SCIENCE"
10.1111/(ISSN)1467-9973,36,49,35, 40.00,1391.0, 34.78,"METAPHILOSOPHY"
10.1111/(ISSN)1465-3362,105,129,48, 94.00,3285.0, 34.95,"DRUG AND ALCOHOL REVIEW"
10.1111/(ISSN)1463-6409,140,104,98,114.00,3994.0, 35.04,"ZOOLOGICA SCRIPTA"
10.1002/(ISSN)1549-4381,19,13,12, 14.67,515.0, 35.11,"ALTERNATIVES TO THE HIGH COST OF LITIGATION"
10.1002/(ISSN)2049-1573,23,48,9, 26.67,939.0, 35.21,"STAT"
10.1111/(ISSN)1467-6478,36,38,47, 40.33,1426.0, 35.36,"JOURNAL OF LAW AND SOCIETY"
10.1111/(ISSN)1467-9647,22,20,24, 22.00,782.0, 35.55,"TEACHING THEOLOGY & RELIGION"
10.1002/(ISSN)1099-162X,72,62,58, 64.00,2275.0, 35.55,"PUBLIC ADMINISTRATION AND DEVELOPMENT"
10.1002/(ISSN)1545-2263,44,23,16, 27.67,985.0, 35.60,"STRUCTURAL CONTROL AND HEALTH MONITORING"
10.1002/(ISSN)1099-095X,95,88,68, 83.67,3007.0, 35.94,"ENVIRONMETRICS"
10.1111/(ISSN)1467-9892,62,158,40, 86.67,3117.0, 35.97,"JOURNAL OF TIME SERIES ANALYSIS"
10.1111/(ISSN)1758-6623,15,14,1, 10.00,362.0, 36.20,"THE ECUMENICAL REVIEW"
10.1111/(ISSN)1467-8691,56,60,43, 53.00,1919.0, 36.21,"CREATIVITY AND INNOVATION MANAGEMENT"
10.1002/(ISSN)1099-1565,116,106,55, 92.33,3350.0, 36.28,"PHYTOCHEMICAL ANALYSIS"
10.1111/(ISSN)1467-8667,67,72,24, 54.33,1992.0, 36.66,"COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING"
10.1002/(ISSN)1099-1298,44,65,45, 51.33,1886.0, 36.74,"JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY"
10.1002/(ISSN)1099-1395,132,149,119,133.33,4966.0, 37.25,"JOURNAL OF PHYSICAL ORGANIC CHEMISTRY"
10.1111/(ISSN)1439-0485,51,63,22, 45.33,1716.0, 37.85,"MARINE ECOLOGY"
10.1111/(ISSN)1468-0343,38,42,44, 41.33,1565.0, 37.86,"ECONOMICS & POLITICS"
10.1111/(ISSN)1365-2109,166,200,124,163.33,6244.0, 38.23,"AQUACULTURE RESEARCH"
10.1111/(ISSN)1745-7939a,12,19,5, 12.00,461.0, 38.42,"NEW ZEALAND GEOGRAPHER"
10.1002/(ISSN)1099-128X,85,117,91, 97.67,3758.0, 38.48,"JOURNAL OF CHEMOMETRICS"
10.1111/(ISSN)1439-0329,63,55,29, 49.00,1892.0, 38.61,"FOREST PATHOLOGY"
10.1002/(ISSN)1099-1344,266,225,175,222.00,8636.0, 38.90,"JOURNAL OF LABELLED COMPOUNDS AND RADIOPHARMACEUTICALS"
10.1111/(ISSN)1365-2400,56,65,40, 53.67,2092.0, 38.98,"FISHERIES MANAGEMENT & ECOLOGY"
10.1002/(ISSN)1932-1872,45,40,29, 38.00,1488.0, 39.16,"STATISTICAL ANALYSIS AND DATA MINING"
10.1002/(ISSN)1520-6858,32,70,22, 41.33,1620.0, 39.19,"SYSTEMS ENGINEERING"
10.1111/(ISSN)1757-5672,9,25,9, 14.33,564.0, 39.35,"LUTS"
10.1111/(ISSN)1467-9752,35,67,31, 44.33,1745.0, 39.36,"JOURNAL OF PHILOSOPHY OF EDUCATION"
10.1111/(ISSN)1601-5037,18,24,6, 16.00,631.0, 39.44,"INTERNATIONAL JOURNAL OF DENTAL HYGIENE"
10.1111/(ISSN)2052-1758,20,30,16, 22.00,870.0, 39.55,"AUSTRAL ENTOMOLOGY"
10.1002/(ISSN)1099-1522,113,100,101,104.67,4156.0, 39.71,"PACKAGING TECHNOLOGY AND SCIENCE"
10.1111/(ISSN)1365-2478,89,59,33, 60.33,2397.0, 39.73,"GEOPHYSICAL PROSPECTING"
10.1002/(ISSN)1098-2760,209,138,60,135.67,5416.0, 39.92,"MICROWAVE AND OPTICAL TECHNOLOGY LETTERS"
10.1111/(ISSN)1540-5826,30,18,17, 21.67,870.0, 40.15,"LEARNING DISABILITIES RESEARCH & PRACTICE"
10.1002/(ISSN)1097-0037,94,107,106,102.33,4153.0, 40.58,"NETWORKS: AN INTERNATIONAL JOURNAL"
10.1002/(ISSN)1096-9837,253,144,97,164.67,6685.0, 40.60,"EARTH SURFACE PROCESSES AND LANDFORMS"
10.1111/(ISSN)1600-9657,30,41,19, 30.00,1227.0, 40.90,"DENTAL TRAUMATOLOGY"
10.1111/(ISSN)1747-4477,9,12,1,7.33,306.0, 41.73,"AUSTRALIAN ENDODONTIC JOURNAL"
10.1002/(ISSN)1097-0274,281,282,119,227.33,9532.0, 41.93,"AMERICAN JOURNAL OF INDUSTRIAL MEDICINE"
10.1002/(ISSN)1535-3966,42,56,57, 51.67,2177.0, 42.14,"CORPORATE SOCIAL RESPONSIBILITY AND ENVIRONMENTALMANAGEMENT"
10.1111/(ISSN)2041-6156,20,47,7, 24.67,1049.0, 42.53,"ASIA-PACIFIC JOURNAL OF FINANCIAL STUDIES"
10.1111/(ISSN)1742-7363,12,11,26, 16.33,696.0, 42.61,"INTERNATIONAL JOURNAL OF ECONOMIC THEORY"
10.1111/(ISSN)1467-940X,9,15,13, 12.33,533.0, 43.22,"REVIEW OF URBAN & REGIONAL DEVELOPMENT STUDIES"
10.1111/(ISSN)1439-0469,34,65,36, 45.00,1955.0, 43.44,"JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH"
10.1002/(ISSN)1471-2857,30,26,12, 22.67,987.0, 43.54,"CRIMINAL BEHAVIOUR AND MENTAL HEALTH"
10.1002/(ISSN)2161-1939,5,5,0,3.33,146.0, 43.80,"THE JOURNAL OF HUMANISTIC COUNSELING"
10.1111/(ISSN)2153-960X,32,18,19, 23.00,1014.0, 44.09,"ANALYTIC PHILOSOPHY"
10.1002/(ISSN)1099-1417,61,85,78, 74.67,3330.0, 44.60,"JOURNAL OF QUATERNARY SCIENCE"
10.1111/(ISSN)1467-9671,51,70,52, 57.67,2592.0, 44.95,"TRANSACTIONS IN GIS"
10.1111/(ISSN)1440-1835,20,29,28, 25.67,1163.0, 45.31,"PHYCOLOGICAL RESEARCH"
10.1002/(ISSN)1097-461X,482,574,300,452.00,20634.0, 45.65,"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY"
10.1002/(ISSN)1548-0585,34,20,17, 23.67,1098.0, 46.39,"JOURNAL OF VINYL & ADDITIVE TECHNOLOGY"
10.1002/(ISSN)1556-9195,4,15,9,9.33,434.0, 46.50,"PSYCHOTHERAPY AND POLITICS INTERNATIONAL"
10.1111/(ISSN)1467-9604,26,20,10, 18.67,871.0, 46.66,"SUPPORT FOR LEARNING"
10.1111/(ISSN)1467-8608,30,76,38, 48.00,2268.0, 47.25,"BUSINESS ETHICS"
10.1002/(ISSN)1544-4767,2,13,9,8.00,380.0, 47.50,"JOURNAL OF INVESTIGATIVE PSYCHOLOGY AND OFFENDER PROFILING"
10.1002/(ISSN)1552-5023,47,53,27, 42.33,2018.0, 47.67,"CONCEPTS IN MAGNETIC RESONANCE:PART A"
10.1111/(ISSN)1467-6346,65,94,15, 58.00,2776.0, 47.86,"AFRICA RESEARCH BULLETIN: ECONOMIC,FINANCIALAND TECHNICAL SERIES"
10.1111/(ISSN)1751-908X,26,36,9, 23.67,1133.0, 47.87,"GEOSTANDARDS & GEOANALYTICAL RESEARCH"
10.1111/(ISSN)1467-9310,44,84,53, 60.33,2903.0, 48.12,"R & D MANAGEMENT"
10.1002/(ISSN)2049-4173,13,19,7, 13.00,629.0, 48.39,"NEUROLOGY AND CLINICAL NEUROSCIENCE"
10.1002/(ISSN)1099-1468,80,103,27, 70.00,3391.0, 48.44,"MANAGERIAL AND DECISION ECONOMICS"
10.1111/(ISSN)1708-8240,38,22,7, 22.33,1085.0, 48.58,"JOURNAL OF ESTHETIC AND RESTORATIVE DENTISTRY"
10.1002/(ISSN)1520-6564,55,36,25, 38.67,1879.0, 48.60,"HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING& SERVICE INDUSTRIES"
10.1111/(ISSN)1753-1411,23,12,12, 15.67,764.0, 48.77,"ASIAN SOCIAL WORK AND POLICY REVIEW"
10.1684/(ISSN)1950-6945,26,18,16, 20.00,978.0, 48.90,"EPILEPTIC DISORDERS"
10.1002/(ISSN)1099-0909,21,10,15, 15.33,753.0, 49.11,"DYSLEXIA"
10.1111/(ISSN)1468-0025,35,13,22, 23.33,1151.0, 49.33,"MODERN THEOLOGY"
10.1002/(ISSN)1097-0312,92,165,119,125.33,6194.0, 49.42,"COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS"
10.1111/(ISSN)1600-0579,35,28,6, 23.00,1139.0, 49.52,"EUROPEAN JOURNAL OF DENTAL EDUCATION"
10.1111/(ISSN)1440-1703,29,22,7, 19.33,959.0, 49.60,"ECOLOGICAL RESEARCH"
10.1002/(ISSN)1099-0844,98,92,70, 86.67,4305.0, 49.67,"CELL BIOCHEMISTRY & FUNCTION"
10.1002/(ISSN)1520-6327,92,112,124,109.33,5462.0, 49.96,"ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY"
10.1111/(ISSN)1463-6395,39,52,30, 40.33,2017.0, 50.01,"ACTA ZOOLOGICA"
10.1111/(ISSN)1749-771X,11,19,2, 10.67,535.0, 50.16,"INTERNATIONAL JOURNAL OF UROLOGICAL NURSING"
10.1002/(ISSN)1521-186X,73,56,28, 52.33,2629.0, 50.24,"BIOELECTROMAGNETICS"
10.1111/(ISSN)1475-097X,83,59,32, 58.00,2922.0, 50.38,"CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING"
10.1111/(ISSN)1365-2419,58,41,21, 40.00,2030.0, 50.75,"FISHERIES OCEANOGRAPHY"
10.1111/(ISSN)1365-2575,58,22,20, 33.33,1702.0, 51.06,"INFORMATION SYSTEMS JOURNAL"
10.1002/(ISSN)1097-0029,315,283,186,261.33,13507.0, 51.69,"MICROSCOPY RESEARCH AND TECHNIQUE"
10.1002/(ISSN)1097-4555,253,297,164,238.00,12739.0, 53.53,"JOURNAL OF RAMAN SPECTROSCOPY"
10.1111/(ISSN)2059-2310,54,34,26, 38.00,2035.0, 53.55,"HLA: IMMUNE RESPONSE GENETICS"
10.1111/(ISSN)1741-2358,28,11,12, 17.00,913.0, 53.71,"GERODONTOLOGY"
10.1002/(ISSN)1099-0852,16,18,9, 14.33,774.0, 54.00,"CHILD ABUSE REVIEW"
10.1002/(ISSN)1536-0725,13,2,3,6.00,327.0, 54.50,"ASSESSMENT UPDATE"
10.1002/(ISSN)1522-7243,95,68,23, 62.00,3384.0, 54.58,"LUMINESCENCE: THE JOURNAL OF BIOLOGICAL AND CHEMICAL LUMINESCENCE"
10.1002/(ISSN)1096-9918,233,323,195,250.33,13746.0, 54.91,"SURFACE AND INTERFACE ANALYSIS"
10.1111/(ISSN)1365-2591,61,44,44, 49.67,2733.0, 55.03,"INTERNATIONAL ENDODONTIC JOURNAL"
10.1002/(ISSN)2331-5466,10,40,5, 18.33,1010.0, 55.09,"WOMEN IN HIGHER EDUCATION"
10.1111/(ISSN)1467-9582,13,18,14, 15.00,833.0, 55.53,"STUDIA LINGUISTICA"
10.1002/(ISSN)1935-262X,29,22,23, 24.67,1376.0, 55.78,"JOURNAL OF LEADERSHIP STUDIES"
10.1111/(ISSN)1468-2249,26,25,26, 25.67,1435.0, 55.91,"MUSIC ANALYSIS"
10.1111/(ISSN)1440-1711,0,3,144, 49.00,2745.0, 56.02,"IMMUNOLOGY & CELL BIOLOGY"
10.1111/(ISSN)1468-036X,60,49,30, 46.33,2612.0, 56.37,"EUROPEAN FINANCIAL MANAGEMENT"
10.1111/(ISSN)2041-1014,32,36,5, 24.33,1374.0, 56.47,"MOLECULAR ORAL MICROBIOLOGY"
10.1111/(ISSN)1468-2273,18,31,5, 18.00,1033.0, 57.39,"HIGHER EDUCATION QUARTERLY"
10.1002/(ISSN)1097-4601,138,155,111,134.67,7759.0, 57.62,"INTERNATIONAL JOURNAL OF CHEMICAL KINETICS"
10.1002/(ISSN)1471-2865,17,14,10, 13.67,793.0, 58.02,"PHYSIOTHERAPY RESEARCH INTERNATIONAL"
10.1111/(ISSN)1468-3156,13,17,14, 14.67,852.0, 58.09,"BRITISH JOURNAL OF LEARNING DISABILITIES"
10.1111/(ISSN)1467-9337,22,38,35, 31.67,1840.0, 58.11,"RATIO JURIS"
10.1002/(ISSN)1932-2143,35,42,24, 33.67,1957.0, 58.13,"ASIA-PACIFIC JOURNAL OF CHEMICAL ENGINEERING"
10.1002/(ISSN)1943-3638,0,0,69, 23.00,1339.0, 58.22,"CEREAL CHEMISTRY"
10.1002/(ISSN)1098-2418,36,48,34, 39.33,2316.0, 58.88,"RANDOM STRUCTURES & ALGORITHMS"
10.1002/(ISSN)1098-2396,149,158,107,138.00,8215.0, 59.53,"SYNAPSE"
10.1111/(ISSN)1440-1770,27,21,8, 18.67,1118.0, 59.89,"LAKES & RESERVOIRS: SCIENCE,POLICY AND MANAGEMENT FOR SUSTAINABLE USE"
10.1002/(ISSN)1099-1697,31,22,16, 23.00,1378.0, 59.91,"STRATEGIC CHANGE: BRIEFINGS IN ENTREPRENEURIALFINANCE"
10.1111/(ISSN)1468-2419,33,21,11, 21.67,1300.0, 60.00,"INTERNATIONAL JOURNAL OF TRAINING AND DEVELOPMENT"
10.1002/(ISSN)1098-2337,84,87,57, 76.00,4585.0, 60.33,"AGGRESSIVE BEHAVIOR"
10.1111/(ISSN)1467-8578,12,11,19, 14.00,862.0, 61.57,"BRITISH JOURNAL OF SPECIAL EDUCATION"
10.1111/(ISSN)1467-8586,33,17,24, 24.67,1519.0, 61.58,"BULLETIN OF ECONOMIC RESEARCH"
10.1002/(ISSN)1548-8667,0,0,24,8.00,496.0, 62.00,"JOURNAL OF AQUATIC ANIMAL HEALTH"
10.1111/(ISSN)1750-0206,8,20,3, 10.33,642.0, 62.13,"PARLIAMENTARY HISTORY"
10.1002/(ISSN)2161-1874,4,2,1,2.33,146.0, 62.57,"JOURNAL OF ADDICTIONS & OFFENDER COUNSELING"
10.1111/(ISSN)1467-999X,17,23,22, 20.67,1305.0, 63.15,"METROECONOMICA"
10.1111/(ISSN)1460-6984,25,29,28, 27.33,1734.0, 63.44,"INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS"
10.1002/(ISSN)1942-4795,42,58,38, 46.00,2963.0, 64.41,"WILEY INTERDISCIPLINARY REVIEWS: DATA MINING ANDKNOWLEDGE DISCOVERY"
10.1111/(ISSN)1467-8683,90,49,35, 58.00,3739.0, 64.47,"CORPORATE GOVERNANCE"
10.1002/(ISSN)1834-4461,4,8,4,5.33,345.0, 64.69,"OCEANIA"
10.1002/(ISSN)1099-1751,51,82,37, 56.67,3670.0, 64.77,"THE INTERNATIONAL JOURNAL OF HEALTH PLANNING AND MANAGEMENT"
10.1002/(ISSN)1099-1034,43,65,25, 44.33,2877.0, 64.90,"GEOLOGICAL JOURNAL"
10.1111/(ISSN)1460-2695,92,122,62, 92.00,6002.0, 65.24,"FATIGUE & FRACTURE OF ENGINEERING MATERIALS AND STRUCTURES"
10.1111/(ISSN)1759-1961,26,19,12, 19.00,1242.0, 65.37,"CLINICAL AND EXPERIMENTAL NEUROIMMUNOLOGY"
10.1002/(ISSN)1097-0053,22,32,7, 20.33,1335.0, 65.66,"JOURNAL OF CORPORATE ACCOUNTING & FINANCE"
10.1111/(ISSN)1365-3121,39,39,15, 31.00,2052.0, 66.19,"TERRA NOVA"
10.1002/(ISSN)1740-4762,34,8,12, 18.00,1209.0, 67.17,"EUROPEAN MANAGEMENT REVIEW"
10.1002/(ISSN)2041-840X,48,68,16, 44.00,2965.0, 67.39,"WILEY INTERDISCIPLINARY REVIEWS:ENERGY AND ENVIRONMENT"
10.1111/(ISSN)1744-697X,11,10,7,9.33,631.0, 67.61,"GRASSLAND SCIENCE"
10.1111/(ISSN)2057-1615,7,9,4,6.67,461.0, 69.15,"LONDON BUSINESS SCHOOL REVIEW"
10.1002/(ISSN)1556-4967,105,65,75, 81.67,5692.0, 69.70,"JOURNAL OF FIELD ROBOTICS"
10.1107/S16005775,34,24,26, 28.00,2011.0, 71.82,"JOURNAL OF SYNCHROTRON RADIATION"
10.1111/(ISSN)1468-0386,31,43,18, 30.67,2220.0, 72.39,"EUROPEAN LAW JOURNAL"
10.1002/(ISSN)2050-0394,19,33,10, 20.67,1501.0, 72.63,"REVIEW OF EUROPEAN,COMPARATIVE & INTERNATIONALENVIRONMENTAL LAW (RECIEL)"
10.1111/(ISSN)1365-2117,47,39,14, 33.33,2443.0, 73.29,"BASIN RESEARCH"
10.1002/(ISSN)1932-2062,12,21,15, 16.00,1177.0, 73.56,"GLOBAL BUSINESS AND ORGANIZATIONAL EXCELLENCE"
10.1002/(ISSN)2040-0861,28,26,15, 23.00,1692.0, 73.57,"JOURNAL OF HEALTHCARE RISK MANAGEMENT"
10.1002/(ISSN)1098-1098,28,26,22, 25.33,1879.0, 74.17,"INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY"
10.1111/(ISSN)1467-9205,22,16,7, 15.00,1118.0, 74.53,"PHILOSOPHICAL INVESTIGATIONS"
10.1002/(ISSN)1096-9845,146,114,105,121.67,9111.0, 74.89,"EARTHQUAKE ENGINEERING & STRUCTURAL DYNAMICS"
10.1111/(ISSN)1365-3091,59,32,29, 40.00,3003.0, 75.08,"SEDIMENTOLOGY"
10.1002/(ISSN)1099-1506,32,45,44, 40.33,3029.0, 75.10,"NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS"
10.1111/(ISSN)1467-8748,27,6,10, 14.33,1084.0, 75.63,"CURTIS'S BOTANICAL MAGAZINE"
10.1002/(ISSN)2152-3878,40,21,25, 28.67,2181.0, 76.08,"GREENHOUSE GASES: SCIENCE AND TECHNOLOGY"
10.1002/(ISSN)1520-636X,63,81,43, 62.33,4761.0, 76.38,"CHIRALITY"
10.1111/(ISSN)1440-1584,25,22,14, 20.33,1564.0, 76.92,"AUSTRALIAN JOURNAL OF RURAL HEALTH"
10.1111/(ISSN)1744-1633,2,21,5,9.33,719.0, 77.04,"SURGICAL PRACTICE"
10.1111/(ISSN)1468-0300,6,7,9,7.33,573.0, 78.14,"ECONOMIC NOTES"
10.1111/(ISSN)1759-8893,6,16,8, 10.00,786.0, 78.60,"JOURNAL OF PHARMACEUTICAL HEALTH SERVICES RESEARCH"
10.1002/(ISSN)1469-3518,32,54,35, 40.33,3201.0, 79.36,"BRITISH EDUCATIONAL RESEARCH JOURNAL"
10.1111/(ISSN)1467-971X,24,26,22, 24.00,1908.0, 79.50,"WORLD ENGLISHES"
10.1002/(ISSN)1099-114X,108,141,118,122.33,9904.0, 80.96,"INTERNATIONAL JOURNAL OF ENERGY RESEARCH"
10.1002/(ISSN)1099-0542,18,37,17, 24.00,1953.0, 81.38,"COMPUTER APPLICATIONS IN ENGINEERING EDUCATION"
10.1111/(ISSN)1744-313X,63,28,14, 35.00,2851.0, 81.46,"INTERNATIONAL JOURNAL OF IMMUNOGENETICS"
10.1002/(ISSN)1097-0207,290,280,162,244.00,19902.0, 81.57,"INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING"
10.1002/(ISSN)2161-3915,22,12,8, 14.00,1161.0, 82.93,"TRANSACTIONS ON EMERGING TELECOMMUNICATIONS TECHNOLOGIES"
10.1002/(ISSN)1521-3722,3,6,8,5.67,470.0, 82.94,"PHYSIK JOURNAL"
10.1002/(ISSN)1099-1204,38,40,36, 38.00,3160.0, 83.16,"INTERNATIONAL JOURNAL OF NUMERICAL MODELLING: ELECTRONIC NETWORKS,DEVICES AND FIELDS"
10.1002/(ISSN)1520-6831,9,27,12, 16.00,1334.0, 83.38,"REMEDIATION"
10.1002/(ISSN)2047-6329,24,17,4, 15.00,1266.0, 84.40,"CHEMISTRY & INDUSTRY"
10.1002/(ISSN)1099-131X,35,28,39, 34.00,2871.0, 84.44,"JOURNAL OF FORECASTING"
10.1111/(ISSN)1747-1796,20,17,5, 14.00,1185.0, 84.64,"THE JOURNAL OF WORLD INTELLECTUAL PROPERTY"
10.1002/(ISSN)1541-7808,36,16,17, 23.00,1952.0, 84.87,"THE STRUCTURAL DESIGN OF TALL AND SPECIAL BUILDINGS"
10.1111/(ISSN)1365-2842,68,70,29, 55.67,4776.0, 85.80,"JOURNAL OF ORAL REHABILITATION"
10.1111/(ISSN)1365-263X,32,30,11, 24.33,2089.0, 85.85,"INTERNATIONAL JOURNAL OF PAEDIATRIC DENTISTRY"
10.1002/(ISSN)2049-6613,4,18,7,9.67,832.0, 86.07,"REVIEW OF EDUCATION"
10.1002/(ISSN)1931-4981,28,31,12, 23.67,2057.0, 86.92,"IEEJ TRANSACTIONS ON ELECTRICAL AND ELECTRONIC ENGINEERING"
10.1002/(ISSN)1949-3592,147,122,40,103.00,9043.0, 87.80,"CYTOSKELETON"
10.1111/(ISSN)1477-9730,7,13,12, 10.67,943.0, 88.41,"THE PHOTOGRAMMETRIC RECORD"
10.1002/(ISSN)2046-0260,12,13,4,9.67,859.0, 88.86,"PSYCH JOURNAL"
10.1002/(ISSN)1097-4539,80,93,46, 73.00,6636.0, 90.90,"X-RAY SPECTROMETRY"
10.1111/(ISSN)1467-8640,15,16,24, 18.33,1669.0, 91.04,"COMPUTATIONAL INTELLIGENCE"
10.1002/(ISSN)1097-458Xa,181,159,77,139.00,12724.0, 91.54,"MAGNETIC RESONANCE IN CHEMISTRY"
10.1002/(ISSN)2201-1617,0,0,10,3.33,315.0, 94.50,"HEALTH PROMOTION JOURNAL OF AUSTRALIA"
10.1002/(ISSN)1532-0634,88,94,31, 71.00,6733.0, 94.83,"CONCURRENCY AND COMPUTATION: PRACTICE AND EXPERIENCE"
10.1002/(ISSN)1549-490X,0,0,22,7.33,711.0, 96.96,"THE ONCOLOGIST"
10.1111/(ISSN)1468-2362,28,13,6, 15.67,1547.0, 98.75,"INTERNATIONAL FINANCE"
10.1111/(ISSN)1468-0394,19,16,4, 13.00,1317.0,101.31,"EXPERT SYSTEMS"
10.1002/(ISSN)1834-4453,5,2,0,2.33,237.0,101.57,"ARCHAEOLOGY IN OCEANIA"
10.1002/(ISSN)2325-8624,3,56,3, 20.67,2141.0,103.60,"SUCCESSFUL FUNDRAISING"
10.1002/(ISSN)1099-081X,64,57,31, 50.67,5251.0,103.64,"BIOPHARMACEUTICS & DRUG DISPOSITION"
10.1111/(ISSN)2471-4607,0,8,8,5.33,554.0,103.88,"JOURNAL OF LABOR AND SOCIETY"
